offense_id,rpt_date,occur_date,occur_time,poss_date,poss_time,beat,apartment_office_prefix,apartment_number,location,watch,location_type,UC2_Literal,UCR_Number,neighborhood,npu,lat,long
200831688,3/23/2020,3/23/2020,18:15,3/23/2020,21:10,605,NA,NA,860 GLENWOOD AVE SE,Evening Watch,18,LARCENY-FROM VEHICLE,640,Grant Park,W,33.74032,-84.35965
200831743,3/23/2020,3/23/2020,18:00,3/23/2020,21:40,606,NA,NA,988 KIRKWOOD AVE SE,Morning Watch,13,LARCENY-FROM VEHICLE,640,Reynoldstown,N,33.75033,-84.35473
200831753,3/23/2020,3/23/2020,22:00,3/23/2020,23:00,508,NA,NA,340 W PEACHTREE ST NW,Morning Watch,18,LARCENY-FROM VEHICLE,640,Downtown,M,33.76388,-84.38763
200840052,3/27/2020,3/24/2020,1:00,3/24/2020,1:17,414,NA,NA,3700 PRINCETON LAKES PKWY,Morning Watch,NA,LARCENY-FROM VEHICLE,640,Princeton Lakes,P,33.65959,-84.50949
200840149,3/24/2020,3/23/2020,9:45,3/24/2020,1:34,204,NA,NA,1740 DEFOOR PL NW,Evening Watch,99,LARCENY-FROM VEHICLE,640,Underwood Hills,D,33.80272,-84.42158
200840174,3/24/2020,3/23/2020,20:00,3/23/2020,20:00,205,NA,4001,1950 HOWELL MILL RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,Wildwood (NPU-C),C,33.80805,-84.41282
200840430,3/24/2020,3/23/2020,21:00,3/24/2020,5:50,502,NA,NA,16 WALKER TER NE,Evening Watch,13,LARCENY-FROM VEHICLE,640,Ansley Park,E,33.78989,-84.37799
200840501,3/24/2020,3/24/2020,2:00,3/24/2020,7:00,407,NA,NA,3609 GINNIS ROAD SW,Morning Watch,18,LARCENY-FROM VEHICLE,640,Fairburn Mays,H,33.73179,-84.51075
200840668,3/24/2020,3/23/2020,21:00,3/24/2020,9:25,608,NA,1,507 STERLING ST NE,Day Watch,18,LARCENY-FROM VEHICLE,640,Candler Park,N,33.76762,-84.34453
200841083,3/24/2020,3/23/2020,17:00,3/24/2020,12:56,403,NA,NA,1232 EPWORTH ST SW,Morning Watch,,LARCENY-FROM VEHICLE,640,Oakland City,S,33.72139,-84.4306
200841260,3/24/2020,3/22/2020,14:00,3/24/2020,15:00,501,NA,1321,1000 NORTHSIDE DR NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,Home Park,E,33.78194,-84.40758
200841307,3/24/2020,3/21/2020,12:00,3/24/2020,15:15,206,NA,NA,400 PHARR RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,Buckhead Village,B,33.83751,-84.37416
200841756,3/24/2020,3/23/2020,23:20,3/23/2020,23:30,304,NA,NA,957 CREW ST SW,Evening Watch,20,LARCENY-FROM VEHICLE,640,Peoplestown,V,33.72867,-84.38973
200842004,3/24/2020,3/24/2020,20:05,3/24/2020,20:19,309,NA,NA,2685 METROPOLITAN PKWY SW,Evening Watch,NA,LARCENY-FROM VEHICLE,640,Perkerson,X,33.68274,-84.40902
200842071,3/24/2020,3/24/2020,11:00,3/24/2020,19:00,414,NA,224,3700 PRINCETON LAKES PKWY SW,Day Watch,18,LARCENY-FROM VEHICLE,640,Princeton Lakes,P,33.65912,-84.50899
200842147,3/24/2020,3/24/2020,20:00,3/24/2020,22:00,505,NA,NA,641 W PEACHTREE ST NE,Evening Watch,99,LARCENY-FROM VEHICLE,640,Midtown,E,33.77199,-84.38726
200842236,3/24/2020,3/24/2020,22:15,3/24/2020,22:50,205,NA,NA,2300 PEACHTREE RD NW,Morning Watch,18,LARCENY-FROM VEHICLE,640,NA,C,33.81785,-84.39055
200848053,3/24/2020,3/6/2020,11:20,3/24/2020,16:20,704,NA,NA,6023 S TERMINAL BYWAY,Evening Watch,18,LARCENY-FROM VEHICLE,640,NA,NA,33.6397,-84.44398
200850207,3/25/2020,3/24/2020,23:00,3/25/2020,2:44,201,NA,NA,3150 HOWELL MILL RD NW @JEWISH HOME,Morning Watch,18,LARCENY-FROM VEHICLE,640,NA,C,33.83951,-84.42835
200850279,3/25/2020,3/24/2020,20:00,3/24/2020,22:00,505,NA,1316,811 JUNIPER ST NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,Midtown,E,33.77666,-84.38279
200850330,3/25/2020,3/24/2020,5:45,3/24/2020,22:00,505,NA,NA,265 PONCE DE LEON AVE NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,Midtown,E,33.77206,-84.37869
200850499,3/25/2020,3/24/2020,22:00,3/25/2020,8:33,614,NA,NA,790 VEDADO WAY NE,Day Watch,13,LARCENY-FROM VEHICLE,640,Midtown,E,33.77603,-84.3719
200850506,3/25/2020,3/24/2020,18:00,3/25/2020,8:37,603,NA,2311,643 RANKIN ST NE,Day Watch,13,LARCENY-FROM VEHICLE,640,Old Fourth Ward,M,33.76713,-84.36614
200850514,3/25/2020,3/24/2020,19:00,3/25/2020,8:40,608,NA,NA,1985 HOWARD CIR NE,Day Watch,13,LARCENY-FROM VEHICLE,640,Lake Claire,N,33.76403,-84.32192
200850740,3/25/2020,3/20/2020,14:10,3/25/2020,10:30,306,NA,4C,2001 SYLVAN RD SW,Day Watch,26,LARCENY-FROM VEHICLE,640,Sylvan Hills,X,33.69981,-84.4184
200850742,3/25/2020,3/25/2020,8:00,3/25/2020,10:35,508,NA,NA,360 PEACHTREE ST NE,Day Watch,NA,LARCENY-FROM VEHICLE,640,Downtown,M,33.76444,-84.38647
200850745,3/25/2020,3/25/2020,10:00,3/25/2020,10:35,105,NA,NA,1610 JOSEPH E BOONE BLVD NW,Day Watch,18,LARCENY-FROM VEHICLE,640,West Lake,J,33.76332,-84.44055
200850768,3/25/2020,3/24/2020,20:30,3/25/2020,10:45,207,NA,NA,1545 NORTHSIDE DR NW,Evening Watch,23,LARCENY-FROM VEHICLE,640,Loring Heights,E,33.79746,-84.40773
200850855,3/25/2020,3/23/2020,12:00,3/24/2020,13:00,509,NA,NA,589 WILLOW ST NE,Day Watch,NA,LARCENY-FROM VEHICLE,640,Downtown,M,33.77058,-84.3827
200850874,3/25/2020,3/24/2020,17:00,3/25/2020,10:00,210,APT,1126,925 CANTERBURY RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,Pine Hills,B,33.8278,-84.3563
200850883,3/25/2020,3/24/2020,23:00,3/25/2020,11:30,601,NA,NA,985 ROSEDALE RD NE,Day Watch,13,LARCENY-FROM VEHICLE,640,Virginia Highland,F,33.78138,-84.34806
200851014,3/25/2020,3/25/2020,11:00,3/25/2020,13:00,310,NA,NA,298 HARPER RD SE,Day Watch,13,LARCENY-FROM VEHICLE,640,Lakewood,Z,33.69723,-84.37915
200851038,3/25/2020,3/25/2020,13:12,3/25/2020,13:12,302,NA,NA,1058 HUBBARD ST SW,Day Watch,26,LARCENY-FROM VEHICLE,640,Pittsburgh,V,33.72594,-84.40221
200851607,3/25/2020,3/25/2020,10:40,3/25/2020,17:05,512,NA,NA,156 FORSYTH ST SW,Evening Watch,18,LARCENY-FROM VEHICLE,640,Downtown,M,33.75017,-84.39515
200851634,3/25/2020,3/25/2020,15:30,3/25/2020,17:20,103,NA,NA,1455 ELLSWORTH INDUSTRIAL BLVD NW,Evening Watch,12,LARCENY-FROM VEHICLE,640,Blandtown,D,33.79579,-84.42575
200851686,3/25/2020,3/24/2020,20:00,3/25/2020,16:00,308,NA,1205,960 CONSTITUTION RD SE,Day Watch,26,LARCENY-FROM VEHICLE,640,Norwood Manor,Z,33.69307,-84.35805
200851825,3/25/2020,3/25/2020,18:38,3/25/2020,18:38,109,NA,NA,800 WOOD ST NW,Evening Watch,13,LARCENY-FROM VEHICLE,640,Grove Park,J,33.77708,-84.45731
200851919,3/25/2020,3/24/2020,21:00,3/24/2020,21:00,412,NA,10101,1371 KIMBERLY WAY SW,Evening Watch,26,LARCENY-FROM VEHICLE,640,Ashley Courts,P,33.71771,-84.52315
200851968,3/25/2020,3/20/2020,17:00,3/23/2020,12:00,210,NA,NA,3321 LENOX PL NE,Evening Watch,NA,LARCENY-FROM VEHICLE,640,Pine Hills,B,33.84555,-84.35371
200852222,3/25/2020,3/25/2020,19:50,3/25/2020,22:00,204,NA,NA,1801 HOWELL MILL RD NW,Morning Watch,18,LARCENY-FROM VEHICLE,640,Berkeley Park,D,33.80388,-84.41278
200852241,3/25/2020,3/25/2020,14:30,3/25/2020,23:10,508,NA,NA,150 CARNEGIE WAY NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,Downtown,M,33.75832,-84.38905
200852264,3/25/2020,3/25/2020,20:00,3/25/2020,23:20,608,NA,NA,1434 NORTH AVE NE,Morning Watch,,LARCENY-FROM VEHICLE,640,Candler Park,N,33.77136,-84.34044
200860392,3/26/2020,3/26/2020,3:30,3/26/2020,4:30,208,NA,NA,3342 PEACHTREE RD NE,Morning Watch,18,LARCENY-FROM VEHICLE,640,North Buckhead,B,33.84746,-84.36983
200860435,3/26/2020,3/26/2020,6:35,3/26/2020,6:42,313,NA,NA,1045 S RIVER INDUSTRIAL BLVD SE,Day Watch,18,LARCENY-FROM VEHICLE,640,South River Gardens,Z,33.6829,-84.35537
200860446,3/26/2020,3/25/2020,18:00,3/26/2020,7:45,506,NA,NA,800 W MARIETTA ST NW @METROPOINTE LOFTS,Morning Watch,18,LARCENY-FROM VEHICLE,640,English Avenue,L,33.78022,-84.41514
200860477,3/26/2020,3/25/2020,18:00,3/26/2020,7:45,608,NA,NA,461 HAROLD AVE NE,Evening Watch,13,LARCENY-FROM VEHICLE,640,Lake Claire,N,33.76679,-84.33035
200860780,3/26/2020,3/25/2020,20:00,3/26/2020,11:32,612,NA,NA,1830 FLAT SHOALS RD SE,Day Watch,20,LARCENY-FROM VEHICLE,640,East Atlanta,W,33.72923,-84.32775
200860936,3/26/2020,3/26/2020,10:00,3/26/2020,10:50,204,NA,NA,1801 HOWELL MILL RD NW ,Day Watch,18,LARCENY-FROM VEHICLE,640,Berkeley Park,D,33.80089,-84.4157
200861166,3/26/2020,3/26/2020,13:15,3/26/2020,13:30,103,NA,NA,1329 ELLSWORTH INDUSTRIAL BLVD NW,Day Watch,13,LARCENY-FROM VEHICLE,640,Blandtown,D,33.79084,-84.42511
200861179,3/26/2020,3/26/2020,14:00,3/26/2020,14:00,204,NA,NA,1801 HOWELL MILL RD NW,Day Watch,18,LARCENY-FROM VEHICLE,640,Berkeley Park,D,33.80388,-84.41278
200861216,3/26/2020,3/26/2020,14:10,3/26/2020,14:20,402,NA,NA,1440 BEECHER ST SW,Evening Watch,20,LARCENY-FROM VEHICLE,640,Oakland City,S,33.73312,-84.43474
200861243,3/26/2020,3/23/2020,15:00,3/25/2020,6:00,301,NA,NA,900 DILL AVE,Evening Watch,18,LARCENY-FROM VEHICLE,640,Capitol View,X,33.71798,-84.41753
200861881,3/26/2020,3/24/2020,20:30,3/25/2020,14:00,212,NA,NA,1155 LAVISTA RD NE,Evening Watch,NA,LARCENY-FROM VEHICLE,640,Lindridge/Martin Manor,F,33.81743,-84.351
200862122,3/26/2020,3/26/2020,21:15,3/27/2020,21:16,309,NA,NA,655 CLEVELAND AVE SW,Morning Watch,,LARCENY-FROM VEHICLE,640,Perkerson,X,33.6824,-84.41029
200862279,3/26/2020,3/26/2020,8:30,3/26/2020,10:30,211,NA,NA,2525 PIEDMONT RD NE @HOME DEPOT,Morning Watch,18,LARCENY-FROM VEHICLE,640,Lindbergh/Morosgo,B,33.824,-84.36521
200870007,3/27/2020,3/27/2020,0:04,3/27/2020,0:04,504,NA,NA,950 MARIETTA ST NW,Morning Watch,18,LARCENY-FROM VEHICLE,640,Marietta Street Artery,E,33.77682,-84.40822
200870540,3/27/2020,3/26/2020,20:00,3/27/2020,8:00,205,NA,NA,3100 ROCKINGHAM DR NW,Day Watch,,LARCENY-FROM VEHICLE,640,Castlewood,C,33.83768,-84.41512
200870620,3/27/2020,3/27/2020,9:00,3/27/2020,9:30,309,NA,NA,757 CLEVELAND AVE SW,Day Watch,26,LARCENY-FROM VEHICLE,640,Perkerson,X,33.68232,-84.41417
200871270,3/27/2020,3/26/2020,23:00,3/27/2020,15:07,104,NA,10101,1005 BALDWIN ST SW,Evening Watch,13,LARCENY-FROM VEHICLE,640,Ashview Heights,T,33.74647,-84.42057
200871312,3/27/2020,3/27/2020,15:00,3/27/2020,16:00,414,NA,NA,3699 NARRON DR SW,Evening Watch,20,LARCENY-FROM VEHICLE,640,Deerwood,P,33.67794,-84.5093
200871394,3/27/2020,3/27/2020,10:00,3/27/2020,10:00,207,NA,NA,1968 PEACHTREE RD NW ,Day Watch,18,LARCENY-FROM VEHICLE,640,NA,E,33.81,-84.39583
200871703,3/27/2020,3/27/2020,18:00,3/27/2020,18:20,509,NA,NA,396 PIEDMONT AVE NE,Evening Watch,,LARCENY-FROM VEHICLE,640,Downtown,M,33.76491,-84.3826
200880508,3/28/2020,3/28/2020,0:45,3/28/2020,8:00,611,NA,NA,483 ASHBURTON AVE SE,Morning Watch,20,LARCENY-FROM VEHICLE,640,East Lake,O,33.73945,-84.2938
200880588,3/28/2020,3/27/2020,18:00,3/28/2020,9:38,307,NA,NA,465 SAWTELL AVE SE,Day Watch,99,LARCENY-FROM VEHICLE,640,Lakewood Heights,Y,33.70758,-84.36995
200880777,3/28/2020,3/27/2020,18:00,3/28/2020,12:20,402,NA,NA,924 WESTMONT RD SW,Evening Watch,20,LARCENY-FROM VEHICLE,640,Oakland City,S,33.72993,-84.43722
200880836,3/28/2020,3/28/2020,1:00,3/28/2020,4:00,604,NA,NA,375 RALPH MCGILL BLVD NE,Day Watch,26,LARCENY-FROM VEHICLE,640,Old Fourth Ward,M,33.76368,-84.37587
200880853,3/28/2020,3/28/2020,0:30,3/28/2020,9:00,310,NA,NA,2292 BURROUGHS AVE. SE,Day Watch,20,LARCENY-FROM VEHICLE,640,Lakewood,Z,33.69155,-84.37098
200880926,3/28/2020,3/28/2020,13:30,3/28/2020,14:00,202,NA,NA,3425 NORTHSIDE PKWY NW,Day Watch,23,LARCENY-FROM VEHICLE,640,West Paces Ferry/Northside,A,33.84768,-84.42938
200881079,3/28/2020,3/28/2020,15:00,3/28/2020,15:25,414,NA,NA,3136 ABBEY DR SW,Evening Watch,20,LARCENY-FROM VEHICLE,640,Princeton Lakes,P,33.66425,-84.50981
200881181,3/28/2020,3/28/2020,14:35,3/28/2020,16:45,503,NA,NA,925 ARGONNE AVE NE,Evening Watch,13,LARCENY-FROM VEHICLE,640,Midtown,E,33.77985,-84.37741
200881267,3/28/2020,3/27/2020,17:00,3/28/2020,16:00,501,NA,1,511 CALHOUN ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,Home Park,E,33.783,-84.40391
200881485,3/28/2020,3/28/2020,8:30,3/28/2020,8:30,111,NA,NA,3563 MARTIN L KING JR DR NW,Evening Watch,,LARCENY-FROM VEHICLE,640,Adamsville,H,33.75898,-84.5046
200881554,3/28/2020,3/28/2020,18:30,3/28/2020,20:40,502,NA,NA,1073 PIEDMONT AVE NE @PIEDMONT PARK,Evening Watch,18,LARCENY-FROM VEHICLE,640,Midtown,E,33.78384,-84.37897
200890031,3/29/2020,3/29/2020,0:14,3/29/2020,0:14,206,NA,1212,250 PHARR RD NE,NA,26,LARCENY-FROM VEHICLE,640,Buckhead Village,B,33.83715,-84.37962
200890075,3/29/2020,3/28/2020,12:00,3/29/2020,0:00,504,NA,NA,400 W PEACHTREE ST NW,Morning Watch,18,LARCENY-FROM VEHICLE,640,Downtown,M,33.76614,-84.3876
200890378,3/29/2020,3/29/2020,4:38,3/29/2020,5:00,407,NA,NA,649 TARRAGON CT SW,Morning Watch,20,LARCENY-FROM VEHICLE,640,Wilson Mill Meadows,H,33.75097,-84.52364
200890539,3/29/2020,3/29/2020,7:30,3/29/2020,7:40,212,NA,NA,2135 LIDDELL DR NE,Day Watch,13,LARCENY-FROM VEHICLE,640,Morningside/Lenox Park,F,33.81194,-84.36298
200890584,3/29/2020,3/28/2020,12:00,3/29/2020,9:38,610,NA,NA,2120 HOSEA L WILLIAMS DR NE,Day Watch,20,LARCENY-FROM VEHICLE,640,Kirkwood,O,33.75139,-84.31828
200890704,3/29/2020,3/29/2020,11:20,3/29/2020,11:20,207,NA,NA,1888 PEACHTREE RD NW,Day Watch,23,LARCENY-FROM VEHICLE,640,Ardmore,E,33.80648,-84.39432
200891097,3/29/2020,3/29/2020,15:00,3/29/2020,15:20,512,NA,NA,232 FORSYTH ST SW @GREYHOUND BUS DEPOT,Evening Watch,18,LARCENY-FROM VEHICLE,640,Downtown,M,33.74852,-84.39636
200900455,3/30/2020,3/30/2020,7:00,3/30/2020,7:00,305,NA,NA,1380 GAULT ST SE,Day Watch,20,LARCENY-FROM VEHICLE,640,Chosewood Park,Y,33.71658,-84.37209
200900536,3/30/2020,3/23/2020,14:00,3/30/2020,9:20,511,NA,NA,72 MARIETTA ST NW @ATL JOURNAL,Day Watch,18,LARCENY-FROM VEHICLE,640,Downtown,M,33.75574,-84.39293
200900680,3/30/2020,2/28/2020,16:00,3/30/2020,11:00,307,NA,NA,1967 CONRAD AVE SE,Evening Watch,26,LARCENY-FROM VEHICLE,640,Lakewood Heights,Y,33.70042,-84.38178
200900685,3/30/2020,3/29/2020,1:00,3/30/2020,11:00,603,NA,NA,403 LINDEN AVE NE,Day Watch,13,LARCENY-FROM VEHICLE,640,Old Fourth Ward,M,33.76967,-84.37411
200900821,3/30/2020,3/30/2020,9:30,3/30/2020,11:15,103,NA,NA,2047 HOLLYWOOD RD NW,Day Watch,18,LARCENY-FROM VEHICLE,640,Riverside,D,33.81132,-84.47069
200901073,3/30/2020,3/30/2020,13:40,3/30/2020,15:15,202,NA,NA,135 CHASTAIN PARK AVE NW @CHASTAIN PARK,Evening Watch,18,LARCENY-FROM VEHICLE,640,Chastain Park,A,33.87589,-84.39202
200901101,3/30/2020,3/30/2020,15:35,3/30/2020,15:40,201,NA,NA,3465  NORTHSIDE PKWY NW,Evening Watch,23,LARCENY-FROM VEHICLE,640,Randall Mill,A,33.84958,-84.42962
200901197,3/30/2020,3/30/2020,0:00,3/30/2020,11:00,509,NA,4010,396 PIEDMONT AVE NE,Morning Watch,18,LARCENY-FROM VEHICLE,640,Downtown,M,33.76526,-84.38216
200901215,3/28/2020,3/28/2020,1:25,3/28/2020,1:35,607,NA,NA,880 SE ORMEWOOD TERR,Morning Watch,13,LARCENY-FROM VEHICLE,640,Ormewood Park,W,33.73064,-84.35832
200901326,3/30/2020,3/30/2020,17:00,3/30/2020,17:30,206,NA,NA,2900 PEACHTREE RD NW @PUBLIX - PEACHTREE,Evening Watch,12,LARCENY-FROM VEHICLE,640,Peachtree Heights West,B,33.83399,-84.3841
200901400,3/30/2020,3/30/2020,16:15,3/30/2020,18:25,204,NA,NA,1845 HARPER ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,Underwood Hills,D,33.80511,-84.41666
200901424,3/30/2020,3/30/2020,18:00,3/30/2020,19:00,501,NA,NA,930 HOWELL MILL RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,Home Park,E,33.77987,-84.41063
200901525,3/30/2020,3/30/2020,18:00,3/30/2020,20:13,403,NA,NA,1336 LOCKWOOD DR SW,Evening Watch,20,LARCENY-FROM VEHICLE,640,Venetian Hills,S,33.71895,-84.43852
200901565,3/30/2020,3/30/2020,19:35,3/30/2020,19:37,503,NA,NA,950 W PEACHTREE ST NW @PUBLIX - W PEACHTREE,Evening Watch,18,LARCENY-FROM VEHICLE,640,Midtown,E,33.78014,-84.38747
200901570,3/30/2020,3/30/2020,20:00,3/30/2020,21:00,207,NA,NA,2143 PEACHTREE RD NE,Evening Watch,,LARCENY-FROM VEHICLE,640,NA,E,33.81262,-84.39195
200910097,3/31/2020,3/29/2020,12:00,3/31/2020,1:13,601,NA,NA,1085 ROSEDALE DR NE,Morning Watch,13,LARCENY-FROM VEHICLE,640,Virginia Highland,F,33.77958,-84.35177
200910502,3/31/2020,3/30/2020,23:00,3/31/2020,8:30,601,NA,NA,1114 LANIER BLVD NE,Day Watch,20,LARCENY-FROM VEHICLE,640,Virginia Highland,F,33.78519,-84.35071
200910621,3/31/2020,3/31/2020,10:00,3/31/2020,10:07,602,NA,NA,550 N HIGHLAND AVE NE,Day Watch,13,LARCENY-FROM VEHICLE,640,Poncey-Highland,N,33.77017,-84.35282
200910681,3/31/2020,3/31/2020,10:30,3/31/2020,10:30,305,NA,NA,89 MILTON AVE SE,Day Watch,10,LARCENY-FROM VEHICLE,640,Chosewood Park,Y,33.72285,-84.38492
200910790,3/31/2020,3/30/2020,11:48,3/31/2020,20:00,105,NA,NA,1219 GARDENIA ST NW,Day Watch,20,LARCENY-FROM VEHICLE,640,Hunter Hills,K,33.75608,-84.42724
200910820,3/31/2020,3/28/2020,15:00,3/31/2020,9:00,104,NA,5,1111 WESTVIEW DR SW,Day Watch,18,LARCENY-FROM VEHICLE,640,Ashview Heights,T,33.74717,-84.42375
200910968,3/31/2020,3/31/2020,8:00,3/31/2020,13:15,202,NA,NA,3535 NORTHSIDE PKWY NW,Day Watch,18,LARCENY-FROM VEHICLE,640,Randall Mill,A,33.85087,-84.42902
200911023,3/31/2020,3/31/2020,12:00,3/31/2020,14:00,204,NA,NA,2088 TIMBALL RD NW,Evening Watch,6,LARCENY-FROM VEHICLE,640,NA,C,33.81334,-84.42342
200911211,3/31/2020,3/31/2020,4:00,3/31/2020,4:30,402,NA,NA,1450 BEECHER ST SW,Evening Watch,20,LARCENY-FROM VEHICLE,640,Oakland City,S,33.73313,-84.43507
200911503,3/31/2020,3/31/2020,16:30,3/31/2020,18:15,205,NA,NA,64 SPRINGLAKE PL NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,Springlake,C,33.81162,-84.41496
200911750,3/31/2020,3/31/2020,17:00,3/31/2020,22:25,211,NA,NA,2399 PARKLAND DR NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,Lindbergh/Morosgo,B,33.81948,-84.36425
200920376,4/1/2020,4/1/2020,1:00,4/1/2020,6:14,307,NA,NA,1723 LAKEWOOD AVE SE,Day Watch,8,LARCENY-FROM VEHICLE,640,Lakewood Heights,Y,33.70678,-84.38031
200920504,4/1/2020,3/31/2020,19:00,4/1/2020,15:00,603,NA,6000,6105 RENAISSANCE WAY NE,Day Watch,18,LARCENY-FROM VEHICLE,640,Old Fourth Ward,M,33.76572,-84.3788
200920738,4/1/2020,4/1/2020,10:50,4/1/2020,11:00,414,NA,NA,3316 FAIRBURN RD SW,Day Watch,18,LARCENY-FROM VEHICLE,640,Ben Hill,P,33.66241,-84.52014
200920940,4/1/2020,4/1/2020,12:55,4/1/2020,13:00,202,NA,NA,3535 NORTHSIDE PKWY NW,Day Watch,18,LARCENY-FROM VEHICLE,640,Randall Mill,A,33.85087,-84.42902
200920991,4/1/2020,4/1/2020,12:30,4/1/2020,13:30,202,NA,NA,135 CHASTAIN PARK AVE NW @CHASTAIN PARK,Day Watch,18,LARCENY-FROM VEHICLE,640,Chastain Park,A,33.87589,-84.39202
200921016,4/1/2020,4/1/2020,13:30,4/1/2020,14:15,404,NA,NA,1724 RICHLAND RD SW,Day Watch,13,LARCENY-FROM VEHICLE,640,Cascade Avenue/Road,S,33.73128,-84.44422
200921023,4/1/2020,4/1/2020,13:45,4/1/2020,14:05,209,NA,NA,4012 PEACHTREE DUNWOODY RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,North Buckhead,B,33.86463,-84.35889
200921140,4/1/2020,4/1/2020,15:15,4/1/2020,15:30,206,NA,NA,17 E ANDREWS DR NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,South Tuxedo Park,B,33.8437,-84.37978
200921217,4/1/2020,4/1/2020,14:00,4/1/2020,16:00,202,NA,NA,3540 WOODHAVEN RD NW,Evening Watch,13,LARCENY-FROM VEHICLE,640,Tuxedo Park,A,33.85159,-84.39984
200921343,4/1/2020,4/1/2020,14:00,4/1/2020,17:14,110,NA,NA,750 FRANCIS PL NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,Grove Park,J,33.77495,-84.43798
200921398,4/1/2020,4/1/2020,15:00,4/1/2020,17:45,502,NA,NA,425 10TH ST NE,Evening Watch,13,LARCENY-FROM VEHICLE,640,Midtown,E,33.78177,-84.37279
200921403,4/1/2020,4/1/2020,17:00,4/1/2020,17:15,205,NA,NA,2144 PEACHTREE RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,NA,C,33.81358,-84.39348
200921488,4/1/2020,4/1/2020,17:45,4/1/2020,18:40,106,NA,NA,1225 DONALD LEE HOLLOWELL PKWY NW @BANKHEAD MARTA STAT,Evening Watch,13,LARCENY-FROM VEHICLE,640,NA,J,33.77198,-84.4277
200921891,4/1/2020,4/1/2020,22:40,4/1/2020,23:00,205,NA,1004,914 COLLIER RD NW,Morning Watch,18,LARCENY-FROM VEHICLE,640,Wildwood (NPU-C),C,33.80978,-84.41695
200930282,4/2/2020,4/1/2020,19:00,4/2/2020,3:00,304,NA,NA,759 POLLARD BLVD SW @HOWARD JOHNSONS S,Morning Watch,14,LARCENY-FROM VEHICLE,640,Summerhill,V,33.73405,-84.39127
200930561,4/2/2020,4/1/2020,21:00,4/2/2020,8:30,612,NA,NA,645 CLIFTON RD,Evening Watch,20,LARCENY-FROM VEHICLE,640,East Atlanta,W,33.73653,-84.33023
200930613,4/2/2020,4/1/2020,11:00,4/2/2020,9:06,411,NA,NA,ARTHUR LANGFORD EB PKWY SW / I-285 NB EXPY SW,Morning Watch,99,LARCENY-FROM VEHICLE,640,Greenbriar,R,33.69012,-84.49993
200930667,4/2/2020,4/1/2020,18:00,4/2/2020,9:43,105,NA,NA,1688 PORTER DR NW,Evening Watch,,LARCENY-FROM VEHICLE,640,West Lake,J,33.75575,-84.44223
200930756,4/2/2020,4/2/2020,10:50,4/2/2020,11:40,412,NA,NA,2292 FAIRBURN RD SW,Day Watch,99,LARCENY-FROM VEHICLE,640,Ben Hill Acres,P,33.69129,-84.51099
200930833,4/2/2020,4/1/2020,16:19,4/2/2020,11:30,608,NA,NA,531 HARDENDORF AVE NE,Morning Watch,13,LARCENY-FROM VEHICLE,640,Lake Claire,N,33.76872,-84.33159
200931239,4/2/2020,4/2/2020,15:30,4/2/2020,16:12,103,NA,NA,1455 ELLSWORTH INDUSTRIAL BLVD NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,Blandtown,D,33.79579,-84.42575
200931248,4/2/2020,4/2/2020,14:25,4/2/2020,14:45,209,NA,NA,135 W. WIEUCA DR,Evening Watch,18,LARCENY-FROM VEHICLE,640,East Chastain Park,B,33.87481,-84.38694
200931376,4/2/2020,4/2/2020,11:30,4/2/2020,17:20,206,NA,NA,252 PHARR RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,Buckhead Village,B,33.83732,-84.3786
200931506,4/2/2020,4/2/2020,11:59,4/2/2020,12:00,207,NA,NA,908 BOWEN ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,Berkeley Park,D,33.79665,-84.41751
200931651,4/2/2020,4/2/2020,18:45,4/2/2020,20:15,502,NA,NA,500 10TH ST NE @BELTLINE BUSINESS,Evening Watch,18,LARCENY-FROM VEHICLE,640,NA,E,33.78223,-84.36922
200931801,4/3/2020,4/2/2020,20:00,4/2/2020,22:00,102,NA,NA,870 MAYSON TURNER RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,Vine City,L,33.756,-84.41629
200940437,4/3/2020,4/2/2020,19:00,4/3/2020,6:58,302,NA,NA,968 DEWEY ST SW,Day Watch,20,LARCENY-FROM VEHICLE,640,Pittsburgh,V,33.72852,-84.40682
